PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22
2.282166271879198,-0.13724456816451286,-0.6544485500504179,0.5292756712041714,1.9036570259323957,0.4516114817974018,0.07303379790567498,0.16855984332648813,0.1548383066470016,0.5357368878232223,-0.22067849746876553,-1.3247717603137739,-0.21278617589503807,1.384205508518269,0.5116054127370427,1.3788279923441205,0.2187581298141685,-0.05489321706109293,4.819706510050266e-16,-1.569960240651417e-16,1.044831156671917e-15,5.482364127880796e-16
-1.0302349633425965,1.9921978183351934,-0.06619577560055245,-0.23029439175330182,0.10320427479008287,0.6311049406312185,-0.5300729289301335,-0.7752441137815484,0.03411656268935471,0.2652520254490164,-0.5682782827173832,-0.2765309596578406,-0.3528824952731854,-0.7913440509034969,-0.9818102766296404,1.3932869346625159,0.8478339960532953,-0.045048991931025566,4.127264875563756e-16,9.814748626837946e-19,-1.9009356628773544e-15,-8.6710197156492e-16
2.487699309452085,1.152422009966567,-0.03934372464127988,0.35979491956379556,0.12404546245908175,0.5349724098440537,1.2589437840681919,0.6064432538906522,0.6222633290432211,0.13428125751410494,-0.8246791900595525,-0.159003821631661,-0.010059270239659062,0.8145072992968921,1.8925506322048804,-0.4116569208140376,0.6351377100886312,-0.07707636304484064,1.4811713731676675e-15,-1.0451744437652668e-15,3.1542549034597146e-15,-6.238625075575645e-17
2.1672870790717638,1.2534079866000332,0.6722862673846917,-0.6253837274880983,-0.0921902187371533,-0.8930419047374671,0.5165983344332321,0.2720638564213124,1.18291424236585,0.2870090642009216,-0.8223547950426053,-0.211069726976817,0.14681011670892846,-1.0684721816467333,0.4160662777423356,1.3037855238975937,-0.1237116328598147,-0.27643874449985933,-1.8416316377006726e-16,2.8709318578492095e-16,-5.094810778033022e-16,1.2698813787944314e-15
-2.7800170203303742,0.9275347609866558,0.6928682905890656,-0.9597965335678588,-2.125601220808083,0.912346757312552,1.1590065719418774,-0.13356417121833467,0.09381265027136883,-0.14115796838196537,-0.14204279471950143,0.8495614500325046,-0.6759289753287081,-0.021035375333697277,0.046840485820400485,-0.5510090860694499,-0.7838748435664662,0.5911226900578951,-1.0860745956875858e-15,9.814748626837946e-19,1.3187111085355993e-15,-5.340350641773731e-16
-3.122139260006937,-0.8495542861232983,-0.1886184604042956,-0.5121230631329354,-1.5869560210051963,-0.915669542175566,-1.493039346674266,2.3693386845834405,-0.16975649372486568,0.42774007261021857,-1.6755985850809032,-2.059110233076691,-0.5350474408934622,0.7338289953691128,0.3868318713212942,-0.30856676604230393,-0.2631400690547596,-0.6900841733035049,8.983042852394603e-16,-1.98886401469665e-15,-2.857017494022941e-16,9.368144714068844e-16
-2.467724021934921,1.7603720228205104,-0.3388836961350198,-1.0806817271337608,1.04844869442554,0.2996201800390224,-0.2034825554999184,-0.9721010982310042,-0.05168853898817118,-0.2438624279291035,-0.8009411738178005,-0.762967433711745,0.8442841272312357,1.0208956961088167,0.4440149427152196,0.5065952565823516,-0.03054358530184751,-0.5606328416912992,1.189882604793985e-15,1.1200377732519945e-16,9.746578144792713e-17,-8.994585432731049e-17
-0.11611706618007858,0.2011507751961523,-1.8322141170416353,1.6472460554403359,0.7059571656726593,1.1027542345430656,-0.5322326606427253,0.9678960189992032,0.4309303231306455,-1.6093970414842302,-1.3312237998537562,1.3659794789729387,-0.3455124723147616,1.2833718074965388,1.3802948425308406,0.826030266772188,0.3698966865792625,0.18049381640320183,1.4256602219364097e-15,-6.565963851464622e-16,2.9460880863424978e-15,-6.238625075575645e-17
-3.0889418080037427,-1.1305964747369883,-0.3769826824597807,-0.8660405811739175,1.1278628196726357,0.39062079136738587,-0.8998940320031235,-0.07023850488449887,-0.20221322427425917,0.2912512190923533,1.1346841291607148,0.10075397221078684,-0.8831732085722674,-1.9016786841210358,-1.0223049782337092,-0.7913623406026179,-0.46772119753587243,-1.1458946551817129,-7.530076883000388e-16,1.7773383142629342e-15,-3.677292502277605e-15,1.5753886826104243e-15
0.6394337553849189,2.1319519166418726,2.18499250383757,1.7622535055155486,-0.6455432972331014,0.10695569215893708,-0.3379316039304426,-1.850840678708884,2.3042659376035473,1.330556787250013,-0.8875793717067254,0.37318457033676516,0.4962681374962825,0.5441645030264967,0.7447576135838644,-1.7854260099760957,0.02000382916971469,0.08985506465939481,2.461930338626021e-16,-3.3208543252486314e-16,3.0811901601280355e-15,-1.200168878952467e-15
